Target_Status,Target_Plant,Target_Group,Target_Class,Target_Storage_Loc,Target_Mat_Grp,Target_MRP_Type,Target_Qty,Target_Weight,Target_Cost,Target_Safety_Stock,Target_Volume,Target_Ref_ID,Target_Description,Target_Batch_Id
10,PLANT_NY,GRP_C,CLASS_1,SL_003,MG_ME,PD,67,26,270,27,84,REF-28405_LEG,Item_Desc_294 [MIG],B531-2024
10,PLANT_NY,GRP_C,CLASS_3,SL_001,MG_ME,VB,15,52,158,19,92,REF-61773_LEG,Item_Desc_32 [MIG],B189-2024
99,PLANT_TX,GRP_B,CLASS_2,SL_OBS,MG_ME,ND,82,30,236,18,10,REF-25593_LEG,Item_Desc_281 [MIG],B511-2024
20,PLANT_NY,GRP_A,CLASS_3,SL_OBS,MG_EL,PD,1,31,504,15,27,REF-46131_LEG,Item_Desc_384 [MIG],B476-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_001,MG_EL,PD,38,25,379,29,29,REF-91866_LEG,Item_Desc_920 [MIG],B615-2024
99,PLANT_NY,GRP_B,CLASS_1,SL_001,MG_EL,PD,20,15,462,23,43,REF-22517_LEG,Item_Desc_109 [MIG],B631-2024
10,PLANT_TX,GRP_A,CLASS_3,SL_001,MG_CH,PD,92,39,262,20,54,REF-39563_LEG,Item_Desc_693 [MIG],B915-2024
20,PLANT_TX,GRP_C,CLASS_3,SL_001,MG_CH,ND,57,47,587,27,94,REF-45263_LEG,Item_Desc_187 [MIG],B768-2024
99,PLANT_NY,GRP_A,CLASS_3,SL_002,MG_ME,PD,79,44,206,20,95,REF-78424_LEG,Item_Desc_352 [MIG],B794-2024
20,PLANT_NY,GRP_B,CLASS_1,SL_OBS,MG_EL,ND,4,39,254,17,40,REF-24156_LEG,Item_Desc_874 [MIG],B197-2024
10,PLANT_CA,GRP_B,CLASS_2,SL_002,MG_CH,VB,67,18,359,19,101,REF-15438_LEG,Item_Desc_990 [MIG],B647-2024
20,PLANT_TX,GRP_A,CLASS_2,SL_001,MG_CH,PD,12,53,534,18,61,REF-28953_LEG,Item_Desc_127 [MIG],B968-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_OBS,MG_ME,ND,86,40,194,11,30,REF-39778_LEG,Item_Desc_302 [MIG],B832-2024
99,PLANT_TX,GRP_C,CLASS_1,SL_001,MG_ME,ND,57,33,318,18,58,REF-99148_LEG,Item_Desc_335 [MIG],B342-2024
20,PLANT_NY,GRP_A,CLASS_2,SL_002,MG_CH,ND,95,28,431,13,48,REF-45693_LEG,Item_Desc_286 [MIG],B693-2024
20,PLANT_CA,GRP_C,CLASS_1,SL_OBS,MG_ME,PD,12,40,188,15,44,REF-90336_LEG,Item_Desc_899 [MIG],B900-2024
99,PLANT_NY,GRP_C,CLASS_2,SL_001,MG_CH,VB,47,32,481,18,67,REF-81601_LEG,Item_Desc_853 [MIG],B930-2024
20,PLANT_NY,GRP_B,CLASS_3,SL_002,MG_ME,VB,63,40,362,10,13,REF-29387_LEG,Item_Desc_752 [MIG],B264-2024
99,PLANT_TX,GRP_B,CLASS_3,SL_OBS,MG_EL,PD,51,27,335,15,15,REF-10881_LEG,Item_Desc_26 [MIG],B790-2024
99,PLANT_TX,GRP_C,CLASS_3,SL_002,MG_CH,PD,28,30,450,14,75,REF-13080_LEG,Item_Desc_431 [MIG],B621-2024
20,PLANT_CA,GRP_B,CLASS_1,ERROR_LOC,MG_EL,VB,21,15,361,15,30,REF-91917_LEG,Item_Desc_403 [MIG],B444-2024
20,PLANT_NY,GRP_C,CLASS_3,SL_OBS,MG_EL,ND,100,41,413,14,62,REF-76244_LEG,Item_Desc_801 [MIG],B815-2024
20,PLANT_TX,GRP_B,CLASS_2,SL_002,MG_EL,VB,32,42,353,25,98,REF-57106_LEG,Item_Desc_734,B910-2024
10,PLANT_TX,GRP_B,CLASS_2,SL_002,MG_EL,PD,89,38,395,23,13,REF-82514_LEG,Item_Desc_905 [MIG],B305-2024
99,PLANT_TX,GRP_A,CLASS_2,SL_001,MG_CH,VB,55,30,508,29,96,REF-59361_LEG,Item_Desc_958 [MIG],B240-2024
99,PLANT_NY,GRP_A,CLASS_2,SL_OBS,MG_CH,ND,33,54,342,17,89,REF-68349_LEG,Item_Desc_99 [MIG],B837-2024
20,PLANT_TX,GRP_B,CLASS_1,SL_001,MG_CH,PD,83,27,530,24,71,REF-43314_LEG,Item_Desc_710 [MIG],B404-2024
10,PLANT_TX,GRP_C,CLASS_3,SL_002,MG_CH,ND,51,22,454,14,58,REF-80850_LEG,Item_Desc_555 [MIG],B404-2024
10,PLANT_CA,GRP_B,CLASS_3,SL_002,MG_CH,VB,52,25,160,21,76,REF-93105_LEG,Item_Desc_64 [MIG],B136-2024
99,PLANT_NY,GRP_B,CLASS_3,SL_002,MG_ME,ND,3,55,465,30,89,REF-82552_LEG,Item_Desc_14 [MIG],B846-2024
10,PLANT_TX,GRP_C,CLASS_2,SL_003,MG_CH,ND,12,28,579,17,75,REF-36264_LEG,Item_Desc_825 [MIG],B462-2024
99,PLANT_CA,GRP_C,CLASS_3,SL_OBS,MG_EL,VB,86,51,600,20,69,REF-17644_LEG,Item_Desc_59 [MIG],B919-2024
10,PLANT_NY,GRP_B,CLASS_3,SL_002,MG_ME,VB,73,42,389,14,48,REF-93384_LEG,Item_Desc_971 [MIG],B740-2024
20,PLANT_CA,GRP_B,CLASS_1,SL_003,MG_CH,PD,51,26,408,13,36,REF-16202_LEG,Item_Desc_504 [MIG],B673-2024
99,PLANT_TX,GRP_B,CLASS_2,SL_OBS,MG_CH,VB,38,31,528,10,87,REF-46664_LEG,Item_Desc_838 [MIG],B479-2024
99,PLANT_CA,GRP_A,CLASS_1,SL_001,MG_EL,VB,94,34,263,16,51,REF-30790_LEG,Item_Desc_3 [MIG],B830-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_OBS,MG_CH,PD,80,27,472,15,96,REF-78943_LEG,Item_Desc_230 [MIG],B499-2024
20,PLANT_NY,GRP_C,CLASS_1,SL_001,MG_EL,ND,11,36,508,16,62,REF-31822_LEG,Item_Desc_115 [MIG],B487-2024
10,PLANT_NY,GRP_A,CLASS_3,SL_OBS,MG_CH,ND,75,33,455,11,11,REF-32423_LEG,Item_Desc_820 [MIG],B155-2024
10,PLANT_NY,GRP_C,CLASS_1,SL_003,MG_CH,PD,100,55,232,25,60,REF-92460_LEG,Item_Desc_594 [MIG],B856-2024
20,PLANT_CA,GRP_A,CLASS_3,SL_002,MG_CH,VB,3,40,182,11,33,REF-97779_LEG,Item_Desc_332 [MIG],B867-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_002,MG_ME,ND,18,37,238,29,27,REF-87799_LEG,Item_Desc_442 [MIG],B548-2024
10,PLANT_TX,GRP_B,CLASS_1,SL_003,MG_ME,ND,7,20,248,13,40,REF-21350_LEG,Item_Desc_507 [MIG],B933-2024
10,PLANT_CA,GRP_B,CLASS_1,SL_OBS,MG_ME,VB,88,20,442,22,57,REF-10435_LEG,Item_Desc_854 [MIG],B349-2024
20,PLANT_CA,GRP_A,CLASS_2,SL_002,MG_CH,ND,21,55,352,12,59,REF-59511_LEG,Item_Desc_169 [MIG],B583-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_003,MG_CH,PD,60,22,215,24,100,REF-21111_LEG,Item_Desc_299 [MIG],B857-2024
0,PLANT_NY,GRP_A,CLASS_2,SL_OBS,MG_CH,PD,13,23,226,27,100,REF-90535_LEG,Item_Desc_219 [MIG],B355-2024
99,PLANT_TX,GRP_C,CLASS_2,SL_001,MG_ME,VB,73,54,399,14,24,REF-33697_LEG,Item_Desc_819 [MIG],B322-2024
99,PLANT_CA,GRP_B,CLASS_1,SL_001,MG_ME,PD,85,45,228,15,11,REF-84005_LEG,Item_Desc_260 [MIG],B379-2024
99,PLANT_TX,GRP_A,CLASS_3,SL_002,MG_EL,VB,53,55,557,26,62,REF-65644_LEG,Item_Desc_971 [MIG],B809-2024
20,PLANT_NY,GRP_C,CLASS_3,SL_002,MG_CH,PD,59,43,243,20,27,REF-64244_LEG,Item_Desc_42 [MIG],B426-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_002,MG_ME,PD,6,54,432,14,80,REF-32107_LEG,Item_Desc_676 [MIG],B269-2024
99,PLANT_NY,GRP_C,CLASS_3,SL_001,MG_CH,VB,9,43,198,16,19,REF-61050_LEG,Item_Desc_243 [MIG],B698-2024
10,PLANT_TX,GRP_C,CLASS_1,SL_002,MG_EL,ND,56,54,267,22,52,REF-38071_LEG,Item_Desc_412 [MIG],B212-2024
10,PLANT_TX,GRP_C,CLASS_3,SL_002,MG_CH,VB,4,35,307,27,57,REF-99273_LEG,Item_Desc_531 [MIG],B639-2024
99,PLANT_TX,GRP_A,CLASS_1,SL_002,MG_CH,VB,2,28,233,17,97,REF-61728_LEG,Item_Desc_646 [MIG],B723-2024
10,PLANT_NY,GRP_A,CLASS_2,SL_001,MG_EL,VB,81,39,567,18,82,REF-51013_LEG,Item_Desc_975 [MIG],B113-2024
20,PLANT_CA,GRP_A,CLASS_1,SL_OBS,MG_ME,VB,9,17,260,22,34,REF-47096_LEG,Item_Desc_477 [MIG],B681-2024
99,PLANT_NY,GRP_B,CLASS_2,SL_OBS,MG_ME,PD,62,54,158,22,77,REF-69261_LEG,Item_Desc_808 [MIG],B230-2024
99,PLANT_NY,GRP_B,CLASS_2,SL_OBS,MG_CH,ND,96,20,159,30,28,REF-80756_LEG,Item_Desc_759 [MIG],B157-2024
20,PLANT_CA,GRP_A,CLASS_2,SL_002,MG_EL,ND,47,16,433,10,17,REF-61650_LEG,Item_Desc_484 [MIG],B620-2024
99,PLANT_NY,GRP_B,CLASS_2,SL_001,MG_CH,VB,65,31,232,26,92,REF-39754_LEG,Item_Desc_309 [MIG],B880-2024
99,PLANT_NY,GRP_C,CLASS_2,ERROR_LOC,MG_ME,VB,42,33,592,14,64,REF-58813_LEG,Item_Desc_856 [MIG],B762-2024
20,PLANT_CA,GRP_A,CLASS_2,SL_OBS,MG_EL,ND,95,33,343,19,79,REF-35600_LEG,Item_Desc_151 [MIG],B884-2024
20,PLANT_NY,GRP_A,CLASS_2,SL_OBS,MG_EL,ND,88,26,158,28,89,REF-19650_LEG,Item_Desc_430 [MIG],B208-2024
99,PLANT_NY,GRP_C,CLASS_2,SL_002,MG_ME,ND,34,29,482,13,51,REF-10336_LEG,Item_Desc_65 [MIG],B541-2024
10,PLANT_NY,GRP_B,CLASS_3,SL_001,MG_EL,ND,90,52,402,29,33,REF-49103_LEG,Item_Desc_553 [MIG],B629-2024
99,PLANT_CA,GRP_C,CLASS_3,SL_003,MG_EL,PD,61,51,287,13,65,REF-98246_LEG,Item_Desc_71 [MIG],B150-2024
10,PLANT_CA,GRP_B,CLASS_1,SL_001,MG_CH,VB,25,19,428,15,44,REF-89276_LEG,Item_Desc_195 [MIG],B195-2024
20,PLANT_NY,GRP_B,CLASS_1,SL_002,MG_ME,VB,2,40,586,30,19,REF-14022_LEG,Item_Desc_446 [MIG],B379-2024
99,PLANT_TX,GRP_A,CLASS_1,SL_001,MG_EL,VB,95,53,511,20,28,REF-18300_LEG,Item_Desc_472 [MIG],B861-2024
20,PLANT_TX,GRP_C,CLASS_3,SL_OBS,MG_CH,ND,10,28,293,29,48,REF-49164_LEG,Item_Desc_47 [MIG],B755-2024
20,PLANT_NY,GRP_C,CLASS_1,SL_OBS,MG_ME,PD,89,50,596,21,65,REF-87419_LEG,Item_Desc_647 [MIG],B839-2024
99,PLANT_NY,GRP_A,CLASS_3,SL_OBS,MG_ME,VB,25,48,267,29,36,REF-99155_LEG,Item_Desc_366 [MIG],B248-2024
20,PLANT_CA,GRP_A,CLASS_2,SL_001,MG_EL,PD,12,52,486,13,79,REF-24603_LEG,Item_Desc_978 [MIG],B454-2024
20,PLANT_TX,GRP_A,CLASS_3,SL_002,MG_EL,VB,68,29,343,16,73,REF-46229_LEG,Item_Desc_400 [MIG],B113-2024
10,PLANT_NY,GRP_C,CLASS_1,SL_002,MG_CH,VB,74,18,535,13,93,REF-64473_LEG,Item_Desc_975 [MIG],B680-2024
10,PLANT_NY,GRP_B,CLASS_1,SL_003,MG_EL,PD,8,34,253,14,8,REF-98970_LEG,Item_Desc_231,B194-2024
99,PLANT_NY,GRP_C,CLASS_2,SL_003,MG_ME,ND,19,26,526,15,15,REF-58929_LEG,Item_Desc_649 [MIG],B977-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_001,MG_ME,VB,82,26,543,26,52,REF-79377_LEG,Item_Desc_710 [MIG],B644-2024
10,PLANT_NY,GRP_A,CLASS_1,SL_001,MG_ME,VB,29,22,235,12,20,REF-47752_LEG,Item_Desc_785 [MIG],B104-2024
99,PLANT_TX,GRP_A,CLASS_2,SL_OBS,MG_CH,PD,56,36,572,29,99,REF-66045_LEG,Item_Desc_409 [MIG],B434-2024
99,PLANT_TX,GRP_A,CLASS_1,SL_OBS,MG_ME,ND,32,15,381,24,54,REF-80388_LEG,Item_Desc_975 [MIG],B110-2024
99,PLANT_TX,GRP_B,CLASS_1,SL_002,MG_ME,VB,21,52,522,24,83,REF-18885_LEG,Item_Desc_893 [MIG],B601-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_002,MG_CH,VB,56,30,401,18,56,REF-77095_LEG,Item_Desc_155 [MIG],B906-2024
10,PLANT_CA,GRP_A,CLASS_2,SL_002,MG_EL,PD,21,34,212,11,50,REF-50048_LEG,Item_Desc_757 [MIG],B761-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_OBS,MG_ME,PD,5,39,293,26,101,REF-99287_LEG,Item_Desc_998 [MIG],B223-2024
99,PLANT_NY,GRP_A,CLASS_2,SL_OBS,MG_CH,ND,55,55,536,20,31,REF-30572_LEG,Item_Desc_994 [MIG],B308-2024
10,PLANT_TX,GRP_A,CLASS_1,SL_001,MG_ME,VB,71,17,458,18,52,REF-11273_LEG,Item_Desc_479 [MIG],B516-2024
0,PLANT_NY,GRP_B,CLASS_2,SL_OBS,MG_EL,ND,90,29,294,24,28,REF-71978_LEG,Item_Desc_169 [MIG],B755-2024
10,PLANT_TX,GRP_A,CLASS_3,SL_OBS,MG_ME,PD,18,39,267,25,61,REF-31690_LEG,Item_Desc_210 [MIG],B954-2024
20,PLANT_CA,GRP_B,CLASS_1,SL_OBS,MG_EL,VB,4,29,183,18,88,REF-76078_LEG,Item_Desc_892 [MIG],B117-2024
20,PLANT_NY,GRP_C,CLASS_3,SL_OBS,MG_EL,VB,58,54,266,11,16,REF-48526_LEG,Item_Desc_900 [MIG],B132-2024
10,PLANT_NY,GRP_B,CLASS_1,SL_003,MG_CH,ND,45,30,517,30,86,REF-19730_LEG,Item_Desc_335 [MIG],B915-2024
20,PLANT_CA,GRP_A,CLASS_3,SL_002,MG_ME,VB,86,51,215,19,84,REF-50354_LEG,Item_Desc_536 [MIG],B699-2024
99,PLANT_CA,GRP_A,CLASS_1,SL_002,MG_CH,PD,29,52,488,26,72,REF-22424_LEG,Item_Desc_854 [MIG],B183-2024
99,PLANT_NY,GRP_C,CLASS_3,SL_003,MG_ME,PD,59,53,460,23,59,REF-40463_LEG,Item_Desc_376 [MIG],B433-2024
10,PLANT_CA,GRP_A,CLASS_3,SL_002,MG_CH,PD,82,33,519,11,22,REF-92924_LEG,Item_Desc_902 [MIG],B979-2024
20,PLANT_TX,GRP_C,CLASS_3,SL_OBS,MG_EL,ND,66,55,320,20,33,REF-57945_LEG,Item_Desc_947 [MIG],B723-2024
10,PLANT_TX,GRP_C,CLASS_2,SL_OBS,MG_ME,ND,49,31,338,23,54,REF-53933_LEG,Item_Desc_995 [MIG],B836-2024
99,PLANT_NY,GRP_C,CLASS_3,SL_OBS,MG_EL,VB,46,48,328,18,56,REF-60152_LEG,Item_Desc_417 [MIG],B966-2024
99,PLANT_NY,GRP_A,CLASS_2,SL_003,MG_ME,VB,68,34,592,23,54,REF-25036_LEG,Item_Desc_885 [MIG],B805-2024
99,PLANT_CA,GRP_A,CLASS_3,SL_002,MG_ME,ND,55,23,275,12,42,REF-40710_LEG,Item_Desc_718 [MIG],B605-2024
99,PLANT_TX,GRP_B,CLASS_1,SL_003,MG_CH,VB,34,42,486,18,96,REF-74500_LEG,Item_Desc_510 [MIG],B277-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_001,MG_CH,ND,17,52,256,14,30,REF-27687_LEG,Item_Desc_652 [MIG],B305-2024
99,PLANT_CA,GRP_B,CLASS_3,SL_OBS,MG_CH,PD,1,16,593,20,91,REF-40274_LEG,Item_Desc_123 [MIG],B529-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_001,MG_EL,VB,7,32,573,25,11,REF-35355_LEG,Item_Desc_607 [MIG],B992-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_OBS,MG_EL,VB,35,15,508,27,37,REF-98467_LEG,Item_Desc_584 [MIG],B106-2024
10,PLANT_TX,GRP_C,CLASS_3,SL_002,MG_ME,VB,71,40,197,11,37,REF-29980_LEG,Item_Desc_117 [MIG],B662-2024
10,PLANT_NY,GRP_B,CLASS_1,SL_001,MG_EL,PD,11,46,399,28,67,REF-28321_LEG,Item_Desc_703 [MIG],B194-2024
20,PLANT_CA,GRP_B,CLASS_3,SL_OBS,MG_ME,VB,94,20,477,14,14,REF-64135_LEG,Item_Desc_74 [MIG],B730-2024
20,PLANT_TX,GRP_C,CLASS_2,SL_OBS,MG_CH,VB,22,48,424,18,85,REF-14991_LEG,Item_Desc_487 [MIG],B892-2024
10,PLANT_TX,GRP_B,CLASS_1,SL_001,MG_CH,ND,60,38,475,20,60,REF-80354_LEG,Item_Desc_693 [MIG],B687-2024
20,PLANT_CA,GRP_B,CLASS_2,SL_001,MG_CH,ND,40,49,157,15,60,REF-27542_LEG,Item_Desc_731 [MIG],B734-2024
99,PLANT_NY,GRP_A,CLASS_2,SL_003,MG_CH,PD,100,21,455,18,78,REF-64655_LEG,Item_Desc_244 [MIG],B538-2024
99,PLANT_TX,GRP_A,CLASS_2,SL_002,MG_CH,ND,39,54,179,16,19,REF-57403_LEG,Item_Desc_23 [MIG],B227-2024
99,PLANT_NY,GRP_B,CLASS_3,SL_OBS,MG_ME,ND,82,37,526,13,75,REF-40978_LEG,Item_Desc_122 [MIG],B174-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_EL,PD,50,42,254,11,64,REF-95744_LEG,Item_Desc_865 [MIG],B821-2024
10,PLANT_CA,GRP_C,CLASS_1,SL_002,MG_EL,PD,45,31,438,17,8,REF-59912_LEG,Item_Desc_656 [MIG],B785-2024
10,PLANT_CA,GRP_C,CLASS_2,SL_003,MG_ME,ND,17,28,249,13,12,REF-41892_LEG,Item_Desc_470 [MIG],B597-2024
10,PLANT_NY,GRP_C,CLASS_1,SL_002,MG_ME,VB,20,16,538,16,59,REF-91414_LEG,Item_Desc_419 [MIG],B865-2024
99,PLANT_CA,GRP_B,CLASS_1,SL_002,MG_ME,ND,67,32,262,30,10,REF-90649_LEG,Item_Desc_579 [MIG],B407-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_001,MG_EL,PD,25,37,568,19,38,REF-70679_LEG,Item_Desc_700 [MIG],B205-2024
99,PLANT_TX,GRP_C,CLASS_3,SL_002,MG_ME,VB,33,54,576,21,88,REF-49680_LEG,Item_Desc_904 [MIG],B433-2024
20,PLANT_CA,GRP_A,CLASS_3,SL_OBS,MG_EL,ND,63,30,404,13,84,REF-77953_LEG,Item_Desc_181 [MIG],B690-2024
20,PLANT_NY,GRP_C,CLASS_2,SL_OBS,MG_EL,VB,20,31,411,25,16,REF-27536_LEG,Item_Desc_193 [MIG],B158-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_003,MG_EL,VB,10,41,303,30,50,REF-35127_LEG,Item_Desc_665 [MIG],B540-2024
20,PLANT_TX,GRP_C,CLASS_3,SL_OBS,MG_ME,ND,30,15,265,16,7,REF-67242_LEG,Item_Desc_71 [MIG],B881-2024
10,PLANT_TX,GRP_B,CLASS_3,SL_002,MG_CH,ND,88,37,151,13,102,REF-64498_LEG,Item_Desc_813 [MIG],B919-2024
20,PLANT_TX,GRP_B,CLASS_3,SL_003,MG_EL,PD,50,43,324,16,44,REF-67770_LEG,Item_Desc_369 [MIG],B212-2024
10,PLANT_NY,GRP_B,CLASS_3,SL_002,MG_ME,VB,45,44,465,15,72,REF-36631_LEG,Item_Desc_2 [MIG],B253-2024
99,PLANT_CA,GRP_A,CLASS_3,SL_002,MG_CH,ND,91,21,176,22,25,REF-89175_LEG,Item_Desc_453 [MIG],B968-2024
20,PLANT_NY,GRP_C,CLASS_3,SL_001,MG_CH,VB,76,37,500,18,19,REF-39622_LEG,Item_Desc_454 [MIG],B874-2024
10,PLANT_NY,GRP_A,CLASS_3,SL_002,MG_CH,VB,31,47,254,11,11,REF-76871_LEG,Item_Desc_250 [MIG],B979-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_002,MG_ME,VB,54,32,446,15,45,REF-21972_LEG,Item_Desc_748 [MIG],B351-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_003,MG_CH,PD,21,41,588,26,95,REF-85680_LEG,Item_Desc_728 [MIG],B544-2024
99,PLANT_TX,GRP_B,CLASS_2,SL_001,MG_CH,ND,32,22,169,26,48,REF-58524_LEG,Item_Desc_63 [MIG],B567-2024
10,PLANT_NY,GRP_C,CLASS_3,SL_003,MG_ME,ND,35,45,432,28,12,REF-74841_LEG,Item_Desc_394 [MIG],B987-2024
20,PLANT_CA,GRP_B,CLASS_3,SL_OBS,MG_ME,ND,18,46,152,19,72,REF-19578_LEG,Item_Desc_894 [MIG],B447-2024
99,PLANT_TX,GRP_A,CLASS_3,SL_001,MG_ME,PD,17,44,185,30,28,REF-80485_LEG,Item_Desc_800 [MIG],B478-2024
99,PLANT_CA,GRP_A,CLASS_3,SL_002,MG_EL,ND,36,23,173,13,81,REF-29104_LEG,Item_Desc_404 [MIG],B707-2024
20,PLANT_NY,GRP_B,CLASS_1,SL_001,MG_ME,PD,31,30,357,18,28,REF-13578_LEG,Item_Desc_180,B988-2024
20,PLANT_NY,GRP_B,CLASS_1,SL_OBS,MG_EL,PD,45,16,585,30,58,REF-17957_LEG,Item_Desc_44 [MIG],B259-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_003,MG_CH,PD,93,41,501,25,20,REF-16773_LEG,Item_Desc_403 [MIG],B245-2024
99,PLANT_TX,GRP_A,CLASS_2,SL_OBS,MG_EL,ND,89,49,510,17,15,REF-77862_LEG,Item_Desc_430 [MIG],B150-2024
20,PLANT_TX,GRP_B,CLASS_1,SL_001,MG_EL,ND,57,21,247,28,92,REF-60670,Item_Desc_88 [MIG],B904-2024
99,PLANT_TX,GRP_C,CLASS_2,SL_003,MG_ME,VB,32,36,592,28,48,REF-22273_LEG,Item_Desc_571 [MIG],B426-2024
10,PLANT_TX,GRP_A,CLASS_1,SL_002,MG_EL,VB,30,15,215,30,102,REF-11424_LEG,Item_Desc_679 [MIG],B767-2024
99,PLANT_NY,GRP_B,CLASS_1,SL_OBS,MG_ME,PD,44,38,514,11,102,REF-79776_LEG,Item_Desc_985 [MIG],B146-2024
20,PLANT_NY,GRP_A,CLASS_2,SL_002,MG_CH,ND,72,45,403,20,62,REF-26428_LEG,Item_Desc_815 [MIG],B304-2024
10,PLANT_CA,GRP_A,CLASS_3,SL_002,MG_EL,ND,61,26,310,17,7,REF-51299_LEG,Item_Desc_723 [MIG],B189-2024
99,PLANT_CA,GRP_A,CLASS_2,SL_001,MG_ME,PD,46,19,281,29,79,REF-17145_LEG,Item_Desc_230 [MIG],B835-2024
99,PLANT_TX,GRP_B,CLASS_3,SL_001,MG_ME,VB,53,39,466,14,79,REF-46961_LEG,Item_Desc_119 [MIG],B920-2024
10,PLANT_NY,GRP_B,CLASS_1,SL_OBS,MG_EL,PD,66,30,340,30,67,REF-34168_LEG,Item_Desc_459 [MIG],B799-2024
20,PLANT_CA,GRP_C,CLASS_1,SL_002,MG_EL,ND,32,28,269,10,34,REF-48200_LEG,Item_Desc_627 [MIG],B130-2024
10,PLANT_TX,GRP_B,CLASS_1,SL_002,MG_ME,PD,55,33,352,30,50,REF-38319_LEG,Item_Desc_103 [MIG],B947-2024
10,PLANT_CA,GRP_C,CLASS_1,SL_002,MG_EL,VB,81,45,176,13,25,REF-24131_LEG,Item_Desc_990 [MIG],B412-2024
10,PLANT_CA,GRP_A,CLASS_3,SL_001,MG_CH,ND,97,41,339,30,70,REF-74916_LEG,Item_Desc_554 [MIG],B293-2024
10,PLANT_NY,GRP_B,CLASS_3,SL_002,MG_CH,PD,50,18,333,17,39,REF-36811_LEG,Item_Desc_573 [MIG],B871-2024
99,PLANT_TX,GRP_C,CLASS_2,SL_002,MG_EL,ND,9,40,181,21,52,REF-47063_LEG,Item_Desc_606 [MIG],B861-2024
20,PLANT_NY,GRP_C,CLASS_1,SL_001,MG_EL,ND,9,15,294,25,81,REF-46623_LEG,Item_Desc_946 [MIG],B633-2024
0,PLANT_CA,GRP_B,CLASS_2,SL_001,MG_EL,PD,21,51,327,16,55,REF-64795_LEG,Item_Desc_142 [MIG],B395-2024
10,PLANT_CA,GRP_A,CLASS_2,SL_002,MG_ME,VB,88,51,309,27,15,REF-52951_LEG,Item_Desc_33 [MIG],B655-2024
10,PLANT_CA,GRP_A,CLASS_2,SL_OBS,MG_EL,ND,40,50,277,18,26,REF-72302,Item_Desc_294 [MIG],B443-2024
20,PLANT_NY,GRP_A,CLASS_2,SL_OBS,MG_ME,VB,39,48,493,17,91,REF-64750_LEG,Item_Desc_380 [MIG],B899-2024
20,PLANT_CA,GRP_C,CLASS_3,SL_OBS,MG_ME,PD,7,28,484,21,66,REF-36313_LEG,Item_Desc_1 [MIG],B810-2024
99,PLANT_NY,GRP_B,CLASS_2,SL_OBS,MG_CH,VB,48,18,516,21,46,REF-45836_LEG,Item_Desc_605 [MIG],B965-2024
20,PLANT_NY,GRP_A,CLASS_1,SL_002,MG_ME,VB,79,24,378,12,53,REF-17008_LEG,Item_Desc_391 [MIG],B156-2024
99,PLANT_CA,GRP_C,CLASS_3,SL_001,MG_CH,PD,100,36,347,18,11,REF-82534_LEG,Item_Desc_953 [MIG],B463-2024
99,PLANT_NY,GRP_C,CLASS_3,SL_001,MG_CH,PD,15,50,493,17,46,REF-27471_LEG,Item_Desc_349 [MIG],B762-2024
99,PLANT_TX,GRP_A,CLASS_2,SL_002,MG_ME,ND,2,19,498,23,13,REF-79356_LEG,Item_Desc_990 [MIG],B948-2024
20,PLANT_CA,GRP_A,CLASS_3,SL_OBS,MG_ME,ND,43,53,474,16,39,REF-10101_LEG,Item_Desc_294 [MIG],B788-2024
20,PLANT_NY,GRP_C,CLASS_2,SL_OBS,MG_CH,ND,74,46,581,22,14,REF-94335_LEG,Item_Desc_284 [MIG],B192-2024
99,PLANT_TX,GRP_B,CLASS_3,SL_002,MG_ME,ND,94,29,423,23,88,REF-39403_LEG,Item_Desc_598 [MIG],B832-2024
99,PLANT_CA,GRP_B,CLASS_2,SL_001,MG_CH,PD,61,33,293,20,50,REF-11416_LEG,Item_Desc_596 [MIG],B347-2024
99,PLANT_CA,GRP_C,CLASS_2,SL_OBS,MG_ME,VB,69,15,363,23,59,REF-19577_LEG,Item_Desc_366 [MIG],B567-2024
20,PLANT_TX,GRP_A,CLASS_3,SL_001,MG_CH,VB,44,32,361,21,81,REF-48916_LEG,Item_Desc_64 [MIG],B129-2024
20,PLANT_NY,GRP_B,CLASS_1,SL_003,MG_EL,VB,80,25,373,11,54,REF-19304_LEG,Item_Desc_678 [MIG],B407-2024
0,PLANT_CA,GRP_B,CLASS_3,SL_002,MG_EL,PD,9,44,383,13,24,REF-26368_LEG,Item_Desc_874 [MIG],B217-2024
