Legacy_Ref_ID,Legacy_Qty,Legacy_Weight,Legacy_Cost,Legacy_Safety_Stock,Legacy_Volume,Legacy_Description,Legacy_Batch,Legacy_Status,Legacy_Region,Legacy_Type,Legacy_Priority,Legacy_Warehouse_Code,Legacy_Material_Group,Legacy_Lifecycle
REF-19178,72,11,127,2,55,Item_Desc_200,B352,Active,South,Finished,Medium,WH99,Chem,EndOL
REF-17692,15,27,375,14,8,Item_Desc_402,B312,Hold,South,Raw,Medium,WH02,Elec,New
REF-85087,87,26,182,3,55,Item_Desc_892,B963,Active,West,Finished,High,WH99,Chem,New
REF-60569,63,20,432,11,61,Item_Desc_91,B936,Hold,West,Raw,Medium,WH99,Chem,EndOL
REF-12136,96,23,183,10,64,Item_Desc_960,B325,Closed,West,Service,High,WH03,Chem,Mature
REF-84258,48,25,304,17,41,Item_Desc_572,B783,Closed,North,Finished,High,WH02,Elec,New
REF-71760,13,27,331,20,66,Item_Desc_272,B539,Closed,South,Service,Medium,WH99,Elec,Mature
REF-45932,52,41,430,0,15,Item_Desc_987,B270,Hold,South,Raw,Low,WH99,Chem,Mature
REF-14760,57,16,290,13,12,Item_Desc_944,B822,Closed,South,Service,Medium,WH99,Chem,EndOL
REF-28489,48,39,350,9,9,Item_Desc_259,B310,Closed,West,Service,Medium,WH03,Elec,EndOL
REF-53074,5,46,489,18,68,Item_Desc_641,B105,Active,West,Raw,Low,WH02,Chem,Mature
REF-47984,31,28,336,11,17,Item_Desc_413,B349,Active,South,Finished,Medium,WH03,Elec,New
REF-86334,61,49,149,6,43,Item_Desc_355,B424,Hold,West,Finished,Medium,WH01,Elec,Mature
REF-84669,50,25,76,2,48,Item_Desc_927,B778,Closed,South,Finished,Low,WH01,Mech,EndOL
REF-94491,24,18,179,18,77,Item_Desc_896,B994,Hold,North,Finished,Medium,WH02,Mech,New
REF-23271,92,49,269,4,19,Item_Desc_839,B437,Hold,South,Finished,Low,WH02,Chem,EndOL
REF-36012,97,22,453,2,6,Item_Desc_981,B330,Closed,South,Raw,Medium,WH02,Elec,EndOL
REF-61879,27,15,67,2,87,Item_Desc_907,B294,Closed,South,Finished,High,WH01,Chem,EndOL
REF-59911,79,34,160,15,52,Item_Desc_25,B833,Active,North,Raw,Low,WH03,Mech,New
REF-19495,30,43,388,6,44,Item_Desc_92,B800,Hold,South,Raw,Low,WH02,Mech,Mature
REF-36587,8,42,454,17,59,Item_Desc_91,B136,Closed,South,Finished,High,WH01,Chem,EndOL
REF-24981,75,26,279,5,30,Item_Desc_515,B488,Active,North,Service,Medium,WH99,Mech,EndOL
REF-49851,2,11,388,4,7,Item_Desc_285,B895,Closed,West,Finished,Low,WH99,Chem,Mature
REF-27147,48,34,208,6,12,Item_Desc_330,B795,Active,South,Service,Medium,WH99,Mech,EndOL
REF-94304,41,42,416,2,76,Item_Desc_23,B708,Hold,South,Service,High,WH01,Elec,EndOL
REF-13327,43,22,363,11,84,Item_Desc_243,B580,Hold,South,Service,High,WH03,Mech,EndOL
REF-45059,94,21,158,11,35,Item_Desc_266,B317,Active,North,Service,High,WH02,Mech,Mature
REF-64944,19,46,141,16,48,Item_Desc_414,B435,Hold,North,Service,Medium,WH02,Mech,Mature
REF-84048,4,44,190,17,23,Item_Desc_863,B640,Hold,West,Finished,Medium,WH03,Elec,New
REF-44246,13,15,145,4,100,Item_Desc_694,B206,Closed,South,Raw,High,WH03,Mech,Mature
REF-38738,58,24,459,1,12,Item_Desc_608,B846,Hold,North,Service,Low,WH01,Mech,Mature
REF-20579,29,18,292,18,79,Item_Desc_9,B813,Active,North,Raw,High,WH99,Elec,New
REF-33469,41,27,66,9,80,Item_Desc_726,B842,Closed,North,Finished,Medium,WH99,Mech,Mature
REF-74285,40,16,128,20,79,Item_Desc_868,B360,Closed,South,Raw,Low,WH02,Elec,New
REF-79358,90,50,335,9,82,Item_Desc_690,B708,Active,North,Raw,Medium,WH01,Mech,Mature
REF-55838,9,38,459,16,90,Item_Desc_193,B583,Closed,West,Raw,High,WH01,Elec,Mature
REF-20691,13,35,112,13,37,Item_Desc_569,B266,Active,West,Raw,High,WH03,Mech,EndOL
REF-86645,70,12,75,2,38,Item_Desc_66,B546,Hold,West,Raw,High,WH03,Elec,New
REF-86775,40,46,403,6,13,Item_Desc_293,B974,Active,North,Service,High,WH99,Chem,New
REF-71863,70,50,445,0,32,Item_Desc_434,B356,Closed,North,Finished,Low,WH01,Elec,Mature
REF-86453,42,27,418,8,15,Item_Desc_928,B446,Active,West,Service,High,WH99,Chem,EndOL
REF-54538,76,38,319,16,30,Item_Desc_497,B290,Active,South,Raw,Medium,WH02,Chem,New
REF-21644,23,43,435,20,30,Item_Desc_115,B192,Closed,North,Service,Medium,WH01,Elec,New
REF-60425,12,43,384,18,14,Item_Desc_539,B848,Closed,West,Raw,Medium,WH99,Chem,New
REF-85041,29,38,190,5,38,Item_Desc_552,B144,Closed,North,Finished,High,WH99,Elec,New
REF-80146,79,11,408,4,89,Item_Desc_700,B240,Active,West,Service,Low,WH03,Elec,Mature
REF-21470,41,27,196,7,49,Item_Desc_754,B727,Active,South,Raw,Medium,WH01,Elec,Mature
REF-54707,21,20,476,16,5,Item_Desc_180,B534,Closed,South,Finished,High,WH01,Elec,Mature
REF-46706,65,31,393,16,93,Item_Desc_101,B418,Active,South,Service,Medium,WH99,Elec,Mature
REF-18891,25,31,118,11,82,Item_Desc_839,B946,Closed,North,Raw,High,WH99,Mech,EndOL
REF-36872,50,43,128,1,88,Item_Desc_493,B758,Active,South,Finished,High,WH02,Mech,EndOL
REF-41296,44,12,74,20,76,Item_Desc_113,B149,Hold,North,Service,Medium,WH99,Elec,EndOL
REF-53270,88,11,238,19,43,Item_Desc_16,B649,Hold,South,Finished,Low,WH02,Mech,Mature
REF-42911,27,43,311,10,32,Item_Desc_306,B853,Hold,South,Service,Medium,WH99,Mech,Mature
REF-95419,50,48,131,14,81,Item_Desc_897,B338,Active,North,Finished,Low,WH01,Mech,New
REF-97491,29,38,486,6,14,Item_Desc_584,B218,Active,North,Finished,Low,WH02,Mech,EndOL
REF-17107,74,30,322,13,26,Item_Desc_998,B554,Closed,South,Finished,Medium,WH03,Chem,Mature
REF-39061,87,39,341,2,50,Item_Desc_921,B686,Active,North,Service,Low,WH03,Mech,New
REF-60185,17,39,276,19,32,Item_Desc_810,B829,Active,North,Raw,Low,WH02,Chem,Mature
REF-14508,84,23,191,10,11,Item_Desc_279,B440,Closed,South,Finished,Medium,WH01,Chem,EndOL
REF-12776,92,25,457,7,80,Item_Desc_407,B750,Active,West,Service,High,WH02,Mech,EndOL
REF-87048,28,13,493,18,48,Item_Desc_892,B979,Active,South,Finished,Medium,WH03,Mech,Mature
REF-87862,90,28,139,10,46,Item_Desc_467,B338,Closed,North,Service,Low,WH02,Chem,Mature
REF-19154,89,34,276,11,91,Item_Desc_492,B977,Closed,West,Raw,High,WH02,Chem,New
REF-57261,82,12,168,3,52,Item_Desc_733,B646,Hold,South,Service,High,WH01,Chem,EndOL
REF-57230,10,21,154,12,79,Item_Desc_502,B671,Active,South,Raw,Low,WH03,Mech,EndOL
REF-50788,37,39,474,13,93,Item_Desc_960,B880,Active,North,Service,Low,WH99,Chem,Mature
REF-22262,22,48,51,14,8,Item_Desc_961,B646,Active,North,Raw,Medium,WH02,Chem,EndOL
REF-56133,4,49,307,11,51,Item_Desc_328,B613,Closed,North,Finished,Low,WH99,Elec,Mature
REF-24094,19,12,357,3,77,Item_Desc_258,B841,Active,North,Finished,High,WH01,Mech,Mature
REF-71280,49,48,281,19,17,Item_Desc_169,B754,Closed,North,Service,Medium,WH02,Chem,New
REF-97444,94,22,288,15,89,Item_Desc_323,B748,Active,North,Raw,High,WH99,Mech,EndOL
REF-30693,53,38,301,20,12,Item_Desc_290,B473,Closed,South,Raw,Low,WH02,Chem,New
REF-37123,21,18,145,1,42,Item_Desc_201,B582,Active,North,Service,Low,WH02,Mech,EndOL
REF-75601,68,48,83,15,51,Item_Desc_484,B469,Active,South,Service,Medium,WH99,Mech,EndOL
REF-67115,93,23,64,1,95,Item_Desc_963,B120,Active,West,Finished,Medium,WH03,Mech,New
REF-59821,94,13,423,5,84,Item_Desc_984,B998,Closed,South,Service,High,WH02,Mech,New
REF-61021,58,41,218,11,88,Item_Desc_795,B283,Hold,North,Finished,Low,WH99,Chem,Mature
REF-64140,91,43,270,7,77,Item_Desc_52,B398,Active,South,Raw,High,WH02,Chem,Mature
REF-75645,94,20,311,8,28,Item_Desc_338,B396,Active,West,Raw,Low,WH99,Mech,New
REF-39678,44,23,454,13,76,Item_Desc_265,B897,Active,South,Raw,Medium,WH99,Chem,Mature
REF-63593,13,31,122,12,37,Item_Desc_877,B855,Closed,South,Finished,High,WH02,Elec,Mature
REF-94844,15,23,141,0,40,Item_Desc_850,B815,Active,South,Finished,Medium,WH99,Elec,New
REF-51857,83,22,476,6,96,Item_Desc_351,B219,Active,North,Service,High,WH02,Elec,Mature
REF-38297,60,46,373,15,28,Item_Desc_648,B225,Active,South,Service,Medium,WH03,Mech,Mature
REF-57823,89,25,210,5,48,Item_Desc_152,B284,Closed,West,Service,High,WH03,Mech,Mature
REF-95894,86,47,224,12,48,Item_Desc_73,B366,Closed,North,Finished,Low,WH03,Mech,New
REF-51192,53,45,98,10,54,Item_Desc_697,B700,Closed,West,Finished,Medium,WH03,Chem,EndOL
REF-69744,81,49,478,2,54,Item_Desc_227,B582,Closed,North,Raw,High,WH02,Mech,Mature
REF-16912,57,39,91,4,26,Item_Desc_744,B388,Closed,West,Service,Medium,WH99,Chem,New
REF-82185,28,39,422,0,29,Item_Desc_964,B220,Hold,South,Finished,Low,WH02,Elec,New
REF-16165,86,43,487,12,60,Item_Desc_371,B561,Closed,West,Service,Medium,WH01,Mech,New
REF-61336,22,20,103,6,16,Item_Desc_245,B638,Active,North,Finished,Low,WH02,Chem,Mature
REF-80443,11,29,187,19,51,Item_Desc_445,B755,Active,West,Finished,Low,WH02,Chem,Mature
REF-86221,61,32,228,11,58,Item_Desc_10,B592,Hold,North,Raw,Low,WH02,Elec,Mature
REF-81912,20,11,366,0,100,Item_Desc_475,B441,Active,North,Service,High,WH03,Elec,EndOL
REF-56853,79,33,198,15,87,Item_Desc_781,B749,Active,West,Finished,Low,WH03,Elec,New
REF-61613,58,20,444,16,37,Item_Desc_675,B678,Active,West,Raw,Low,WH03,Chem,Mature
REF-17931,59,45,121,7,23,Item_Desc_172,B780,Active,South,Finished,Medium,WH99,Elec,New
REF-95647,43,19,355,3,19,Item_Desc_797,B679,Hold,West,Service,Low,WH03,Mech,New
REF-79845,38,22,239,3,68,Item_Desc_746,B236,Active,West,Raw,High,WH99,Mech,Mature
REF-55921,36,14,210,2,33,Item_Desc_55,B304,Hold,North,Raw,High,WH03,Chem,EndOL
REF-79479,23,32,411,1,56,Item_Desc_333,B643,Closed,West,Raw,High,WH01,Chem,EndOL
REF-57368,13,10,153,20,28,Item_Desc_543,B254,Hold,South,Raw,Low,WH03,Elec,New
REF-94053,70,45,275,6,29,Item_Desc_925,B869,Active,North,Finished,Low,WH02,Elec,Mature
REF-34758,86,12,80,13,29,Item_Desc_65,B834,Active,North,Finished,High,WH01,Mech,Mature
REF-26040,54,26,422,4,51,Item_Desc_895,B591,Closed,South,Finished,Medium,WH01,Elec,New
REF-41302,39,29,280,14,96,Item_Desc_62,B545,Closed,West,Service,Medium,WH01,Chem,Mature
REF-86762,96,30,78,5,55,Item_Desc_310,B869,Active,West,Service,Low,WH01,Mech,New
REF-23597,33,15,313,17,95,Item_Desc_564,B689,Active,West,Service,Low,WH01,Elec,New
REF-12836,50,26,433,18,99,Item_Desc_611,B264,Closed,West,Finished,Medium,WH01,Chem,Mature
REF-78848,12,31,250,2,51,Item_Desc_947,B627,Active,North,Finished,Medium,WH01,Mech,Mature
REF-47317,36,47,204,20,91,Item_Desc_70,B967,Hold,South,Service,Medium,WH01,Elec,EndOL
REF-59830,92,40,453,4,60,Item_Desc_498,B178,Active,South,Service,Medium,WH99,Elec,New
REF-72525,93,20,121,18,32,Item_Desc_333,B643,Active,North,Raw,Medium,WH03,Mech,Mature
REF-52418,51,42,361,15,93,Item_Desc_150,B309,Hold,South,Finished,Low,WH01,Elec,New
REF-73531,70,43,267,0,79,Item_Desc_306,B403,Closed,South,Service,High,WH01,Chem,New
REF-37860,97,46,62,3,82,Item_Desc_299,B406,Active,South,Raw,Medium,WH02,Mech,Mature
REF-31685,31,32,378,10,54,Item_Desc_779,B476,Active,West,Finished,Medium,WH01,Chem,EndOL
REF-65868,85,50,227,4,79,Item_Desc_948,B787,Hold,West,Raw,High,WH01,Mech,Mature
REF-95799,91,41,161,11,40,Item_Desc_217,B584,Hold,West,Finished,Medium,WH03,Mech,Mature
REF-79159,81,13,53,17,74,Item_Desc_263,B268,Active,North,Finished,Medium,WH02,Chem,EndOL
REF-69057,61,13,400,17,71,Item_Desc_679,B401,Hold,West,Finished,Medium,WH03,Chem,New
REF-61679,97,36,302,3,51,Item_Desc_541,B396,Closed,South,Raw,High,WH01,Chem,New
REF-53692,67,27,372,0,74,Item_Desc_434,B668,Closed,South,Finished,High,WH99,Chem,EndOL
REF-35655,84,28,187,19,45,Item_Desc_790,B948,Closed,North,Finished,Medium,WH02,Elec,New
REF-47883,20,40,128,1,75,Item_Desc_262,B291,Hold,North,Finished,High,WH02,Mech,New
REF-85191,38,44,306,5,5,Item_Desc_243,B381,Hold,West,Service,High,WH02,Elec,New
REF-30963,73,24,123,20,11,Item_Desc_404,B161,Closed,South,Service,Medium,WH02,Mech,Mature
REF-57326,54,45,183,1,40,Item_Desc_320,B740,Hold,West,Finished,High,WH02,Mech,New
REF-85591,30,49,296,0,41,Item_Desc_79,B800,Hold,North,Finished,Medium,WH01,Chem,Mature
REF-81875,42,50,349,8,88,Item_Desc_205,B658,Closed,West,Finished,High,WH01,Mech,EndOL
REF-31690,34,23,143,0,94,Item_Desc_699,B493,Hold,West,Finished,Low,WH01,Elec,New
REF-17172,83,19,112,17,64,Item_Desc_864,B756,Active,North,Service,Medium,WH03,Elec,New
REF-74928,65,37,110,17,66,Item_Desc_988,B265,Active,South,Service,High,WH02,Chem,New
REF-65989,71,12,169,3,38,Item_Desc_298,B907,Closed,West,Raw,High,WH99,Chem,EndOL
REF-30267,29,49,431,2,62,Item_Desc_772,B369,Active,West,Raw,Medium,WH03,Chem,EndOL
REF-79556,63,20,195,15,23,Item_Desc_791,B830,Closed,West,Service,Low,WH99,Chem,New
REF-10330,27,40,52,1,94,Item_Desc_133,B237,Closed,West,Service,High,WH02,Mech,Mature
REF-70454,28,14,298,19,42,Item_Desc_71,B718,Hold,North,Service,High,WH01,Chem,EndOL
REF-82228,7,31,58,14,62,Item_Desc_163,B577,Active,South,Finished,High,WH99,Chem,New
REF-78956,83,21,377,13,31,Item_Desc_452,B557,Active,North,Service,Medium,WH02,Mech,New
REF-45596,79,19,335,0,56,Item_Desc_516,B202,Closed,South,Service,Low,WH02,Mech,New
REF-42619,73,48,468,2,51,Item_Desc_771,B130,Active,West,Raw,Low,WH01,Elec,New
REF-48709,46,36,248,2,24,Item_Desc_197,B206,Active,South,Raw,Low,WH03,Mech,EndOL
REF-38358,98,13,350,1,82,Item_Desc_790,B609,Active,South,Raw,Low,WH03,Elec,Mature
REF-31573,71,49,299,16,8,Item_Desc_97,B136,Closed,North,Raw,High,WH02,Elec,Mature
REF-84060,6,13,214,4,8,Item_Desc_588,B569,Active,North,Service,Medium,WH99,Chem,New
REF-45576,56,34,92,1,34,Item_Desc_572,B717,Closed,West,Service,Low,WH01,Mech,EndOL
REF-30207,51,22,339,2,6,Item_Desc_643,B571,Closed,West,Finished,Low,WH03,Mech,New
REF-40276,75,50,91,6,5,Item_Desc_679,B942,Closed,North,Finished,High,WH03,Mech,New
REF-91406,98,46,68,2,56,Item_Desc_928,B131,Active,South,Finished,Medium,WH99,Elec,New
REF-47469,89,20,162,19,73,Item_Desc_886,B832,Hold,West,Finished,Medium,WH99,Mech,Mature
REF-11602,46,48,315,10,23,Item_Desc_67,B343,Hold,South,Service,Medium,WH01,Chem,Mature
REF-48919,78,25,232,17,82,Item_Desc_499,B145,Active,North,Finished,Low,WH01,Mech,Mature
REF-93320,16,20,218,18,31,Item_Desc_968,B931,Closed,South,Service,High,WH02,Mech,EndOL
REF-80501,2,17,89,15,36,Item_Desc_461,B677,Closed,North,Raw,High,WH01,Elec,New
REF-28544,27,45,391,3,60,Item_Desc_290,B330,Closed,North,Raw,Medium,WH03,Elec,Mature
REF-17040,48,25,68,3,96,Item_Desc_897,B807,Active,West,Service,Low,WH03,Chem,EndOL
REF-23160,95,39,385,4,7,Item_Desc_800,B942,Hold,North,Service,High,WH01,Chem,EndOL
REF-29874,38,48,331,0,54,Item_Desc_415,B750,Closed,North,Service,Medium,WH99,Mech,Mature
REF-79117,27,39,316,18,31,Item_Desc_810,B989,Hold,West,Service,High,WH03,Chem,Mature
REF-20108,43,49,357,2,84,Item_Desc_590,B498,Active,North,Raw,Medium,WH99,Elec,New
REF-87488,59,40,333,12,99,Item_Desc_835,B279,Hold,South,Raw,Medium,WH02,Elec,Mature
REF-33785,81,40,159,1,91,Item_Desc_590,B621,Closed,South,Raw,Low,WH99,Mech,New
REF-75695,95,43,376,16,76,Item_Desc_156,B684,Closed,North,Finished,Low,WH99,Chem,Mature
REF-23896,95,34,307,10,38,Item_Desc_478,B421,Closed,North,Service,High,WH01,Mech,Mature
REF-46688,23,40,329,20,23,Item_Desc_992,B501,Closed,West,Finished,Low,WH02,Chem,New
REF-70691,3,14,226,6,98,Item_Desc_959,B432,Closed,North,Service,High,WH02,Mech,Mature
REF-48768,98,43,492,19,18,Item_Desc_330,B567,Hold,North,Raw,High,WH99,Mech,New
REF-99255,20,26,88,9,57,Item_Desc_137,B539,Active,South,Raw,Low,WH02,Chem,New
REF-93692,26,29,417,14,35,Item_Desc_44,B701,Active,South,Finished,Medium,WH01,Elec,EndOL
REF-88776,83,35,430,20,86,Item_Desc_879,B237,Active,West,Raw,Low,WH02,Mech,New
REF-74157,63,28,317,15,30,Item_Desc_881,B545,Active,West,Raw,Medium,WH99,Mech,New
REF-68905,1,46,85,18,93,Item_Desc_187,B968,Hold,West,Raw,Low,WH03,Chem,New
REF-92503,54,33,370,7,80,Item_Desc_152,B479,Closed,North,Finished,Low,WH99,Mech,New
REF-54831,15,36,251,11,34,Item_Desc_319,B271,Closed,North,Service,Medium,WH03,Elec,New
REF-38437,82,29,104,1,98,Item_Desc_479,B999,Closed,West,Raw,Low,WH99,Elec,New
REF-97957,48,16,482,1,51,Item_Desc_117,B678,Closed,North,Raw,Medium,WH02,Chem,New
REF-23200,91,41,246,16,68,Item_Desc_744,B598,Active,West,Finished,Low,WH01,Elec,New
REF-44958,50,36,126,14,33,Item_Desc_749,B851,Active,West,Raw,Low,WH99,Mech,New
REF-42161,17,49,477,9,55,Item_Desc_749,B789,Active,South,Finished,High,WH02,Chem,New
REF-17357,5,20,293,11,49,Item_Desc_855,B161,Hold,South,Service,Medium,WH99,Elec,New
REF-80497,55,40,390,9,10,Item_Desc_389,B552,Active,South,Raw,Low,WH03,Mech,EndOL
REF-92796,89,13,138,7,99,Item_Desc_351,B932,Closed,North,Finished,High,WH99,Elec,Mature
REF-50156,73,35,104,13,51,Item_Desc_574,B772,Hold,North,Raw,High,WH99,Elec,New
REF-78046,52,45,342,13,76,Item_Desc_506,B861,Active,West,Finished,Low,WH01,Mech,Mature
REF-50837,27,21,146,3,43,Item_Desc_220,B405,Active,North,Finished,Low,WH02,Elec,EndOL
REF-24921,78,27,343,2,57,Item_Desc_100,B767,Hold,North,Finished,High,WH02,Mech,EndOL
REF-40128,32,20,326,12,29,Item_Desc_779,B131,Active,South,Raw,Low,WH03,Elec,EndOL
REF-50498,29,24,172,2,79,Item_Desc_198,B359,Closed,North,Finished,High,WH03,Elec,EndOL
REF-54822,89,12,406,2,94,Item_Desc_703,B684,Closed,South,Service,High,WH01,Chem,New
REF-56364,91,33,421,15,33,Item_Desc_794,B413,Hold,South,Finished,Medium,WH99,Mech,New
REF-68284,25,32,383,17,24,Item_Desc_778,B384,Closed,South,Service,High,WH03,Chem,EndOL
REF-94482,72,18,147,0,24,Item_Desc_429,B636,Closed,West,Service,High,WH03,Elec,Mature
REF-62226,72,23,300,5,5,Item_Desc_545,B871,Closed,West,Raw,Medium,WH03,Chem,EndOL
REF-22352,47,45,110,11,97,Item_Desc_243,B106,Closed,West,Raw,High,WH99,Elec,Mature
REF-21950,100,47,380,2,73,Item_Desc_605,B279,Active,North,Raw,Medium,WH01,Chem,EndOL
REF-68251,90,21,428,13,21,Item_Desc_393,B652,Hold,West,Finished,Medium,WH03,Mech,EndOL
REF-26133,65,29,331,13,63,Item_Desc_902,B756,Active,West,Raw,High,WH02,Chem,New
REF-69136,13,11,174,16,79,Item_Desc_646,B443,Closed,North,Service,Low,WH99,Mech,EndOL
REF-21230,87,48,203,12,16,Item_Desc_407,B955,Active,West,Service,Medium,WH01,Chem,New
REF-23974,31,34,72,16,70,Item_Desc_160,B904,Hold,North,Service,Medium,WH03,Mech,EndOL
REF-28059,21,29,471,14,34,Item_Desc_289,B963,Active,West,Raw,Medium,WH99,Elec,Mature
REF-15317,41,25,233,15,87,Item_Desc_554,B873,Active,West,Raw,Medium,WH03,Chem,EndOL
REF-43209,28,41,457,7,98,Item_Desc_521,B653,Closed,South,Finished,Low,WH03,Chem,New
REF-46505,5,21,309,8,73,Item_Desc_414,B493,Closed,West,Service,High,WH02,Elec,Mature
REF-84702,85,19,421,19,99,Item_Desc_429,B301,Closed,South,Raw,High,WH03,Mech,Mature
REF-96516,62,24,337,15,44,Item_Desc_156,B973,Closed,North,Service,High,WH02,Elec,EndOL
REF-71527,37,44,174,15,74,Item_Desc_37,B146,Active,North,Finished,Medium,WH03,Chem,EndOL
REF-65311,12,17,81,1,17,Item_Desc_361,B344,Hold,North,Service,High,WH02,Elec,EndOL
REF-56270,56,26,309,11,8,Item_Desc_903,B659,Active,South,Finished,Medium,WH01,Chem,Mature
REF-60657,54,43,201,2,88,Item_Desc_115,B803,Active,North,Service,Medium,WH03,Mech,EndOL
REF-73222,69,47,73,4,53,Item_Desc_807,B962,Hold,South,Finished,High,WH02,Chem,Mature
REF-60774,84,46,198,11,55,Item_Desc_933,B646,Active,South,Raw,Low,WH02,Mech,EndOL
REF-38978,36,20,422,8,28,Item_Desc_517,B779,Active,South,Finished,Medium,WH01,Elec,New
REF-11266,8,36,137,5,55,Item_Desc_829,B424,Active,North,Service,Medium,WH03,Elec,Mature
REF-92505,3,27,192,11,71,Item_Desc_555,B529,Closed,North,Raw,Low,WH02,Chem,New
REF-92670,96,25,105,9,61,Item_Desc_279,B301,Active,North,Finished,High,WH99,Elec,Mature
REF-12312,15,22,426,5,85,Item_Desc_862,B780,Closed,North,Service,Low,WH99,Mech,New
REF-79268,35,31,257,19,57,Item_Desc_480,B261,Hold,North,Service,High,WH01,Chem,EndOL
REF-64785,88,17,259,16,79,Item_Desc_198,B894,Closed,North,Raw,Low,WH03,Elec,EndOL
REF-82617,93,31,413,12,62,Item_Desc_974,B887,Hold,South,Finished,High,WH01,Elec,Mature
REF-95843,81,47,440,1,42,Item_Desc_335,B767,Closed,South,Service,Low,WH01,Chem,New
REF-43290,84,46,385,15,78,Item_Desc_415,B322,Hold,West,Raw,High,WH99,Elec,EndOL
REF-47165,56,13,180,16,67,Item_Desc_638,B572,Hold,South,Raw,Low,WH03,Chem,EndOL
REF-16534,51,48,425,13,93,Item_Desc_270,B107,Hold,South,Raw,Medium,WH99,Elec,EndOL
REF-22397,59,45,108,0,49,Item_Desc_744,B920,Active,West,Service,Low,WH02,Mech,EndOL
REF-30147,27,47,489,8,67,Item_Desc_807,B639,Active,South,Finished,Low,WH99,Mech,EndOL
REF-20889,38,45,250,10,100,Item_Desc_104,B256,Closed,West,Raw,High,WH01,Chem,Mature
REF-28703,95,19,118,7,25,Item_Desc_21,B537,Hold,North,Raw,Medium,WH01,Chem,New
REF-31591,77,43,169,17,20,Item_Desc_938,B994,Closed,South,Finished,Medium,WH03,Chem,Mature
REF-25789,48,16,216,17,55,Item_Desc_924,B287,Hold,South,Raw,Low,WH03,Mech,New
REF-61428,66,27,461,20,89,Item_Desc_730,B787,Active,South,Service,High,WH03,Mech,Mature
REF-11175,40,18,258,14,11,Item_Desc_2,B315,Active,South,Finished,Low,WH02,Mech,New
REF-97529,70,25,422,6,99,Item_Desc_15,B330,Hold,North,Raw,Low,WH01,Chem,EndOL
REF-81024,34,11,117,16,24,Item_Desc_500,B379,Active,North,Service,Medium,WH01,Elec,EndOL
REF-14894,90,30,217,18,38,Item_Desc_857,B875,Hold,North,Raw,High,WH01,Mech,Mature
REF-59845,85,38,135,8,34,Item_Desc_111,B268,Active,South,Service,Medium,WH01,Mech,EndOL
REF-76565,52,30,343,14,92,Item_Desc_555,B253,Closed,South,Finished,Medium,WH03,Elec,New
REF-89719,69,50,294,3,84,Item_Desc_865,B335,Hold,West,Raw,High,WH03,Elec,New
REF-54283,24,13,418,0,19,Item_Desc_223,B724,Hold,South,Service,Low,WH01,Chem,Mature
REF-90743,11,33,77,16,35,Item_Desc_438,B845,Active,South,Finished,Medium,WH01,Chem,EndOL
REF-25619,9,33,128,18,28,Item_Desc_660,B542,Closed,West,Service,High,WH02,Elec,EndOL
REF-16574,69,34,309,2,28,Item_Desc_682,B546,Closed,West,Finished,Medium,WH03,Elec,New
REF-45003,51,49,335,14,64,Item_Desc_353,B349,Hold,South,Finished,Medium,WH03,Elec,Mature
REF-19259,82,25,336,0,82,Item_Desc_596,B307,Hold,South,Finished,Low,WH02,Elec,EndOL
REF-87099,26,27,135,16,11,Item_Desc_112,B660,Hold,North,Service,Medium,WH01,Chem,Mature
REF-70393,93,14,169,15,24,Item_Desc_609,B618,Active,North,Raw,Low,WH02,Chem,Mature
REF-23320,59,24,427,20,55,Item_Desc_137,B467,Active,South,Service,High,WH02,Mech,EndOL
REF-61078,30,29,276,13,85,Item_Desc_556,B975,Hold,North,Service,Low,WH99,Mech,New
REF-63572,83,20,357,20,24,Item_Desc_938,B495,Closed,West,Finished,Medium,WH03,Mech,New
REF-23041,47,17,96,9,51,Item_Desc_985,B522,Hold,North,Service,High,WH99,Chem,New
REF-37082,30,17,109,17,69,Item_Desc_144,B767,Hold,West,Raw,Low,WH02,Chem,Mature
REF-94948,55,41,159,10,7,Item_Desc_652,B978,Closed,West,Service,Low,WH99,Mech,New
REF-84652,15,27,259,4,58,Item_Desc_528,B918,Hold,South,Finished,Low,WH03,Elec,EndOL
REF-96013,24,22,152,1,6,Item_Desc_246,B274,Closed,South,Finished,Medium,WH03,Mech,EndOL
REF-76108,99,15,462,9,80,Item_Desc_403,B249,Closed,South,Service,Medium,WH02,Mech,EndOL
REF-66476,15,44,257,2,71,Item_Desc_319,B276,Active,West,Service,Medium,WH99,Mech,EndOL
REF-19434,25,13,173,14,84,Item_Desc_130,B832,Active,North,Finished,Medium,WH03,Chem,Mature
REF-63572,35,46,88,0,77,Item_Desc_998,B405,Active,West,Finished,Medium,WH02,Mech,EndOL
REF-88215,81,20,401,15,81,Item_Desc_194,B829,Hold,West,Service,Medium,WH03,Chem,EndOL
REF-27263,25,48,394,2,73,Item_Desc_931,B535,Closed,West,Finished,Medium,WH99,Mech,New
REF-52086,24,44,95,19,65,Item_Desc_77,B355,Closed,North,Service,High,WH99,Chem,New
REF-92955,48,38,195,7,98,Item_Desc_360,B603,Closed,South,Service,High,WH02,Elec,New
REF-87359,70,37,64,14,87,Item_Desc_548,B624,Closed,South,Service,Medium,WH01,Elec,EndOL
